course_info,date,total_click
DDD_2014J,236,8073
GGG_2013J,193,2579
AAA_2014J,71,1170
GGG_2014J,9,3070
DDD_2014J,133,3066
AAA_2013J,206,2203
FFF_2013J,136,17757
DDD_2013J,208,5960
BBB_2014J,-6,8058
EEE_2013J,190,3393
GGG_2014B,-8,3101
AAA_2013J,208,2120
EEE_2014J,232,5062
GGG_2014J,4,3239
EEE_2014B,79,1111
AAA_2013J,218,1814
FFF_2013J,93,27303
FFF_2014J,168,11566
DDD_2013J,-15,4697
EEE_2013J,19,25061
DDD_2013J,72,2338
GGG_2013J,191,2164
AAA_2014J,65,1522
DDD_2014B,26,6229
EEE_2014J,-11,4445
GGG_2014B,38,1194
BBB_2014B,177,1797
EEE_2013J,213,2708
GGG_2013J,173,2735
GGG_2013J,135,3912
GGG_2014B,44,1019
CCC_2014B,-10,4114
BBB_2013J,-8,5060
DDD_2014B,165,1941
FFF_2013B,26,20450
BBB_2014B,155,2492
DDD_2014J,51,5934
FFF_2014J,227,25928
CCC_2014B,193,6010
EEE_2013J,221,2505
BBB_2013J,3,12933
EEE_2013J,224,2401
AAA_2013J,211,2245
FFF_2014B,3,24187
BBB_2013J,-2,4902
DDD_2014J,123,3721
DDD_2014B,110,3617
AAA_2014J,36,2432
CCC_2014J,81,1780
GGG_2013J,166,2989
DDD_2014J,161,2536
DDD_2013B,9,11960
FFF_2013B,22,28798
EEE_2014J,136,8153
DDD_2013B,148,7735
GGG_2014J,61,1043
CCC_2014J,115,9029
EEE_2013J,119,5698
FFF_2013J,145,17321
DDD_2013J,137,8573
DDD_2014B,187,1305
FFF_2014J,41,15328
GGG_2013J,128,4185
DDD_2014B,139,2796
FFF_2014B,204,9766
GGG_2014J,227,4095
GGG_2014J,52,1332
CCC_2014B,102,8909
DDD_2013J,21,12192
BBB_2014B,180,1633
DDD_2013J,216,6153
GGG_2014J,0,2948
FFF_2014B,36,14997
EEE_2014J,127,8405
AAA_2014J,57,1688
BBB_2014B,156,2385
EEE_2014B,74,1348
FFF_2013J,58,20027
DDD_2014B,153,2334
EEE_2014B,6,3519
EEE_2013J,163,4364
BBB_2014B,183,1556
EEE_2014J,87,1507
DDD_2014J,124,3729
EEE_2014B,71,1496
EEE_2013J,220,2595
GGG_2014J,226,4155
CCC_2014B,225,13265
FFF_2013J,219,23244
GGG_2013J,164,3105
DDD_2013J,71,2417
BBB_2013B,88,9738
FFF_2014B,210,9639
BBB_2014B,181,1636
FFF_2014J,144,20360
DDD_2014J,154,2815
FFF_2013J,180,16282
DDD_2014B,186,1318
FFF_2014J,126,12735
GGG_2013J,182,2563
FFF_2013B,198,14989
AAA_2013J,244,1308
FFF_2014B,94,12997
DDD_2013B,199,5968
FFF_2013J,34,20570
BBB_2013J,78,2257
DDD_2014J,181,1800
AAA_2014J,73,1400
BBB_2013J,243,5333
FFF_2014J,-16,8709
EEE_2013J,5,9286
GGG_2014B,46,1076
AAA_2014J,60,1809
EEE_2013J,107,6125
DDD_2013B,128,8159
DDD_2014J,42,6135
AAA_2014J,20,3019
GGG_2014B,37,1358
BBB_2014B,158,2251
FFF_2013B,215,22665
GGG_2014B,39,1300
DDD_2014B,160,1964
GGG_2013J,216,1540
BBB_2013J,63,2731
EEE_2013J,58,7629
AAA_2014J,61,1797
CCC_2014J,31,19851
DDD_2014J,86,4722
BBB_2013B,45,10988
FFF_2013B,110,9551
EEE_2014B,144,7492
EEE_2014J,228,5388
DDD_2014J,101,4254
GGG_2013J,203,1960
CCC_2014J,216,5908
BBB_2014B,153,2442
AAA_2014J,49,2157
BBB_2014B,163,2129
EEE_2014B,82,1204
BBB_2013J,44,11539
DDD_2014B,189,1045
CCC_2014B,132,8003
DDD_2013J,80,1945
EEE_2013J,171,4216
BBB_2013B,186,6522
FFF_2014J,38,23496
GGG_2014J,65,1044
DDD_2014B,147,2423
GGG_2014J,3,2968
EEE_2014B,-5,3946
GGG_2013J,152,3568
CCC_2014B,99,9142
BBB_2014B,157,2223
BBB_2013J,46,11385
CCC_2014J,200,6502
DDD_2013J,69,2383
AAA_2013J,223,1877
BBB_2013J,96,9834
AAA_2014J,76,1224
BBB_2014J,14,7155
DDD_2013J,223,5805
BBB_2013B,223,5389
CCC_2014J,202,6431
BBB_2014J,34,6549
DDD_2014J,132,3405
BBB_2013J,83,2047
FFF_2013J,84,10902
EEE_2013J,184,3788
DDD_2013J,50,11119
AAA_2013J,225,1862
CCC_2014B,-11,4325
DDD_2013J,143,8234
FFF_2014B,52,22583
BBB_2013J,76,2274
EEE_2014J,78,1909
FFF_2013J,20,29291
DDD_2014B,185,1207
FFF_2014J,226,25903
DDD_2014J,182,1805
EEE_2013J,51,7952
DDD_2014J,93,4587
DDD_2014B,184,1260
DDD_2013B,20,11563
DDD_2014B,146,2432
EEE_2013J,223,1645
FFF_2013J,232,30691
BBB_2014J,29,7634
DDD_2014J,116,4214
CCC_2014B,-12,3950
CCC_2014B,7,11541
AAA_2013J,228,1938
BBB_2014J,8,8294
BBB_2014J,84,5938
CCC_2014J,233,13234
DDD_2014B,191,1374
BBB_2014J,12,8171
AAA_2014J,72,1536
EEE_2013J,160,3581
GGG_2013J,218,2109
CCC_2014J,212,22071
DDD_2013J,138,8761
FFF_2013J,25,28925
FFF_2014J,186,10526
AAA_2014J,79,1367
GGG_2013J,209,2400
BBB_2014J,203,2278
EEE_2013J,59,6756
CCC_2014B,209,5258
DDD_2014J,43,6442
AAA_2013J,230,1909
EEE_2014J,-9,3646
AAA_2014J,22,3143
EEE_2014J,219,4769
DDD_2014J,140,3429
EEE_2013J,199,2405
BBB_2014B,4,7953
BBB_2014J,167,3404
CCC_2014J,5,20262
EEE_2013J,118,4913
CCC_2014B,29,10809
DDD_2014J,127,3845
AAA_2014J,48,2318
FFF_2013B,21,20386
DDD_2013J,221,6144
FFF_2013J,184,15835
FFF_2013J,38,28581
AAA_2013J,221,2083
BBB_2013J,84,2888
AAA_2014J,66,1676
FFF_2013B,137,16810
BBB_2014B,223,1065
DDD_2014B,15,6893
DDD_2014J,122,4077
DDD_2014B,159,2432
DDD_2013B,3,12481
FFF_2013B,24,28526
AAA_2013J,216,2222
DDD_2014J,160,2924
FFF_2014B,226,41598
FFF_2014B,156,11022
BBB_2014B,148,3406
GGG_2013J,204,2614
CCC_2014B,229,4709
AAA_2014J,14,3318
AAA_2014J,67,1673
BBB_2014B,197,1897
GGG_2013J,172,3614
BBB_2013J,64,3546
AAA_2014J,68,1652
FFF_2014B,141,11500
BBB_2014B,26,7205
FFF_2014J,-10,8490
EEE_2013J,173,3279
FFF_2013B,185,15347
EEE_2014J,204,5297
EEE_2013J,47,7178
EEE_2013J,205,2274
AAA_2014J,80,1262
EEE_2014J,11,11262
FFF_2013J,39,28585
AAA_2013J,231,1801
CCC_2014B,192,5827
AAA_2013J,229,2029
DDD_2014B,119,3482
FFF_2013J,81,2478
EEE_2014B,-1,2994
BBB_2014J,85,5773
AAA_2014J,58,2117
DDD_2014J,183,2007
DDD_2013J,31,11927
CCC_2014J,197,6286
BBB_2013B,2,21256
AAA_2014J,6,3737
GGG_2013J,157,4122
DDD_2014J,177,2206
GGG_2014B,64,1295
GGG_2014B,69,1140
FFF_2014B,137,11419
AAA_2014J,86,1236
FFF_2013B,40,19634
DDD_2014J,173,2325
AAA_2013J,222,2277
DDD_2014J,237,8490
DDD_2013J,-18,21611
EEE_2014J,231,4533
EEE_2014J,8,11449
DDD_2013J,30,11929
FFF_2014B,96,12708
BBB_2014B,46,6510
BBB_2014B,189,2077
DDD_2014J,34,6593
BBB_2014J,24,7695
BBB_2014B,78,5528
FFF_2013B,204,14569
GGG_2014J,73,1537
DDD_2014J,117,4013
EEE_2014B,135,6989
BBB_2013B,-7,5196
FFF_2014J,39,23167
DDD_2013J,205,6513
DDD_2013J,142,8467
AAA_2014J,34,2880
BBB_2014J,33,7445
DDD_2013J,24,20314
FFF_2013B,128,25131
BBB_2013J,-1,5399
DDD_2013B,121,8699
EEE_2013J,218,1989
GGG_2013J,223,2133
AAA_2014J,39,2647
DDD_2014J,139,3424
DDD_2013J,18,12388
EEE_2014J,163,23052
BBB_2013J,30,12635
GGG_2013J,149,4434
AAA_2014J,41,2562
DDD_2014J,180,2181
DDD_2014B,11,6904
EEE_2013J,156,20274
BBB_2014B,219,9264
FFF_2014J,241,49712
AAA_2014J,74,1549
DDD_2013J,76,2376
DDD_2014J,134,3553
DDD_2014B,32,6212
DDD_2014B,148,2621
DDD_2013J,0,12929
BBB_2013J,75,3074
DDD_2014J,167,2534
EEE_2013J,44,7411
EEE_2013J,50,7226
AAA_2013J,234,1854
DDD_2014B,126,3296
FFF_2014J,181,10631
AAA_2014J,59,2062
AAA_2014J,40,2624
AAA_2014J,240,4616
EEE_2014B,145,6746
CCC_2014J,191,6496
EEE_2014J,17,19405
EEE_2014J,229,4636
GGG_2014B,65,1361
EEE_2014B,41,1769
FFF_2014J,237,33482
AAA_2014J,239,4660
DDD_2014B,190,1328
DDD_2013J,212,6704
FFF_2014J,219,25628
GGG_2014B,52,1262
EEE_2014B,-2,3153
DDD_2014J,36,6948
DDD_2014J,155,3248
DDD_2014J,21,7400
FFF_2013J,88,10315
GGG_2014B,3,2794
GGG_2014B,47,1428
FFF_2014J,-3,16141
AAA_2014J,0,4025
FFF_2013J,114,17726
AAA_2014J,43,2696
FFF_2013J,166,16110
EEE_2014J,29,10868
GGG_2014J,60,1545
BBB_2014B,188,1981
AAA_2013J,238,1907
DDD_2014J,115,4463
DDD_2014B,138,3251
FFF_2013B,69,10440
DDD_2014B,152,2818
DDD_2014J,130,4002
GGG_2014B,54,1235
EEE_2014B,34,2065
DDD_2014B,164,2434
AAA_2014J,26,3273
FFF_2013J,-17,13601
DDD_2014B,192,1567
FFF_2013J,206,14879
AAA_2014J,33,3060
FFF_2013B,98,9530
DDD_2013J,63,3114
EEE_2013J,26,8026
CCC_2014J,28,11100
CCC_2014J,244,4404
FFF_2013B,77,10203
DDD_2013B,79,10297
DDD_2013B,-12,4927
BBB_2013B,226,14230
DDD_2013J,77,2762
DDD_2014J,152,3414
DDD_2014B,5,7464
EEE_2014B,35,2076
DDD_2014J,58,6317
AAA_2014J,29,3089
DDD_2014J,188,2292
GGG_2013J,156,3833
FFF_2014B,45,14213
FFF_2013J,109,17948
FFF_2014J,93,37774
GGG_2014B,1,2921
DDD_2013B,-11,5000
GGG_2013J,217,1946
EEE_2014J,33,10808
GGG_2014J,1,3436
DDD_2014B,125,3757
FFF_2014J,10,32170
EEE_2014B,69,1054
FFF_2014J,36,23207
CCC_2014J,30,19309
BBB_2013J,71,3076
EEE_2014J,227,4837
AAA_2013J,237,1887
CCC_2014J,149,7424
BBB_2013J,45,12086
DDD_2013B,63,2675
FFF_2014J,183,10467
CCC_2014J,238,21039
DDD_2014J,172,2782
EEE_2014J,77,1287
EEE_2013J,52,7275
DDD_2013J,214,6681
EEE_2013J,46,7456
DDD_2014J,47,6647
DDD_2014B,118,3775
GGG_2013J,155,3921
GGG_2013J,171,3424
FFF_2013J,47,36037
GGG_2014B,51,1427
FFF_2013J,119,9224
BBB_2014J,41,6888
GGG_2013J,194,2721
CCC_2014J,-15,4399
BBB_2013J,87,2497
DDD_2014J,162,2932
FFF_2013J,118,9280
GGG_2013J,151,4058
GGG_2013J,202,2477
AAA_2013J,227,2332
DDD_2014B,141,3076
AAA_2014J,47,2698
FFF_2013B,57,10665
EEE_2013J,189,3059
AAA_2014J,38,2980
DDD_2014J,100,4839
FFF_2013B,-18,29371
FFF_2014J,189,10051
DDD_2014J,153,3197
AAA_2014J,25,3390
DDD_2014B,170,2127
DDD_2014J,131,3840
DDD_2014B,140,3055
EEE_2014J,146,7426
EEE_2013J,172,3639
GGG_2014J,71,1340
BBB_2014B,8,7444
CCC_2014B,-6,3602
FFF_2014B,44,14055
DDD_2013J,87,10436
DDD_2014B,133,3291
DDD_2014J,94,5004
EEE_2014J,-10,4052
CCC_2014J,8,20039
DDD_2013B,122,8845
FFF_2014B,46,14016
BBB_2013J,17,12887
FFF_2013J,216,14464
AAA_2014J,90,1403
BBB_2014B,186,1941
BBB_2014J,154,3431
GGG_2014J,5,3412
DDD_2013B,123,8810
EEE_2014B,70,1113
FFF_2014J,43,22835
DDD_2013B,135,8515
EEE_2014J,85,1144
FFF_2014B,166,10306
CCC_2014B,-8,3757
DDD_2014J,106,4727
FFF_2014B,157,10613
EEE_2014B,-3,3359
FFF_2014B,178,9955
DDD_2014J,128,4037
FFF_2013J,170,24111
FFF_2014B,93,12584
EEE_2013J,166,3833
EEE_2013J,178,3462
GGG_2014J,75,1272
AAA_2014J,1,4103
DDD_2014B,145,2965
AAA_2014J,75,1815
DDD_2014B,120,3745
EEE_2013J,22,8351
DDD_2013J,134,9018
FFF_2013J,223,14293
FFF_2014J,101,21073
DDD_2014B,72,5225
AAA_2014J,37,2999
CCC_2014B,6,11468
CCC_2014J,134,8006
AAA_2014J,46,2702
EEE_2013J,222,2134
BBB_2014B,108,3150
CCC_2014J,247,2053
DDD_2014J,81,1708
EEE_2014B,163,1372
BBB_2014J,58,5202
BBB_2014B,22,5824
FFF_2014J,166,12669
EEE_2014J,152,10400
AAA_2013J,233,2300
BBB_2014J,6,6821
GGG_2013J,184,3669
GGG_2014B,78,1240
BBB_2014J,-7,7237
DDD_2013B,218,2194
DDD_2013B,228,1884
EEE_2014B,25,5630
GGG_2014J,92,1313
CCC_2014J,177,4201
GGG_2014J,96,1201
GGG_2014B,2,3616
CCC_2014B,107,5849
EEE_2013J,120,8450
BBB_2014J,111,3591
FFF_2014J,105,14595
BBB_2014B,166,1391
FFF_2014B,216,10643
DDD_2013B,-1,8947
CCC_2014J,92,6808
EEE_2013J,-7,4182
EEE_2014B,162,1416
FFF_2013J,43,29945
CCC_2014B,62,7231
FFF_2014B,77,6786
EEE_2014J,32,14138
BBB_2013B,5,11603
DDD_2013J,38,8244
BBB_2014B,175,1129
BBB_2014B,109,3057
CCC_2014J,162,4752
CCC_2014B,147,4707
BBB_2013J,130,8119
FFF_2013B,107,11085
DDD_2014J,220,5649
DDD_2014B,-7,3988
CCC_2014B,26,8465
FFF_2013J,28,22223
CCC_2014B,124,5426
GGG_2013J,-12,1618
EEE_2014B,120,2751
CCC_2014J,53,8114
CCC_2014B,157,4383
FFF_2014J,169,12662
EEE_2014B,158,1569
BBB_2014B,7,6231
CCC_2014J,208,11507
BBB_2014B,73,4191
EEE_2014J,102,3861
FFF_2013B,114,10902
AAA_2014J,32,3277
GGG_2013J,-4,1391
EEE_2014J,150,10563
FFF_2013B,210,16109
BBB_2014B,36,5366
DDD_2013B,207,2563
EEE_2014B,153,1760
GGG_2014B,59,1929
BBB_2014J,27,6144
FFF_2014B,90,6445
FFF_2014J,7,25886
DDD_2013B,119,5284
DDD_2013J,-2,9539
FFF_2013B,143,18204
GGG_2013J,201,3253
DDD_2014J,241,4987
GGG_2014B,67,1687
CCC_2014B,171,4030
FFF_2013B,91,11390
AAA_2013J,212,3072
BBB_2014B,30,5435
FFF_2014B,7,16969
FFF_2014J,57,15922
BBB_2014B,131,2316
BBB_2013J,239,4687
CCC_2014J,173,4468
GGG_2014B,60,1921
FFF_2014B,18,24841
FFF_2013B,23,29900
DDD_2014J,232,5113
FFF_2014J,244,1951
EEE_2014J,62,5114
DDD_2013J,172,3982
FFF_2013J,165,17802
EEE_2014J,107,3712
DDD_2013J,171,4018
GGG_2014J,106,1015
FFF_2013B,184,16733
FFF_2014J,161,12734
BBB_2014B,129,2401
GGG_2014B,90,1014
DDD_2013B,37,7615
EEE_2014J,7,6864
GGG_2013J,-14,1772
DDD_2013J,39,8058
GGG_2014B,79,1360
EEE_2014B,168,1362
AAA_2014J,87,1743
FFF_2013J,87,12068
CCC_2014B,185,3545
GGG_2014J,99,1257
BBB_2013B,228,4561
CCC_2014J,43,8460
DDD_2013B,196,2714
GGG_2014B,66,1775
GGG_2013J,200,3346
FFF_2014B,209,10767
EEE_2013J,76,1780
EEE_2014B,175,1183
CCC_2014B,10,17275
DDD_2013B,194,2851
BBB_2014B,161,1320
AAA_2014J,92,1492
FFF_2013B,61,12402
GGG_2014J,100,1252
BBB_2014B,135,2132
FFF_2013J,177,17497
GGG_2014B,75,1528
CCC_2014B,178,3868
GGG_2013J,215,2910
DDD_2014J,73,1901
GGG_2013J,-5,1542
GGG_2013J,196,3506
CCC_2014J,119,6181
EEE_2014J,129,11339
AAA_2014J,24,3656
EEE_2014J,142,10933
EEE_2014B,170,1371
GGG_2014J,103,1183
BBB_2013J,82,1333
EEE_2014J,112,3672
BBB_2014B,137,2096
FFF_2013J,12,30842
BBB_2013B,224,4627
CCC_2014B,228,10475
AAA_2014J,23,3665
DDD_2013B,211,2304
GGG_2013J,199,3438
AAA_2013J,236,2281
FFF_2013B,149,17657
FFF_2014J,150,21115
BBB_2014J,35,5656
CCC_2014B,37,7804
GGG_2014B,62,1475
EEE_2014J,155,10554
DDD_2013J,125,5834
DDD_2013J,-5,9861
EEE_2014J,100,4068
GGG_2013J,150,4474
CCC_2014J,169,4202
FFF_2014B,105,5628
AAA_2014J,104,1314
BBB_2014J,54,5086
BBB_2014B,130,2226
DDD_2013B,12,8824
FFF_2013B,109,10716
DDD_2014J,80,2003
FFF_2013J,227,23943
BBB_2014B,32,5270
GGG_2014J,74,1622
GGG_2014B,68,1311
CCC_2014B,187,3115
DDD_2013J,27,8828
AAA_2013J,215,3136
CCC_2014B,145,4414
FFF_2014J,246,1773
AAA_2014J,13,4194
AAA_2014J,98,1559
DDD_2013J,-17,10184
FFF_2013B,154,9332
FFF_2014J,91,22985
DDD_2013J,154,4880
EEE_2013J,79,1779
FFF_2014J,72,15383
BBB_2013B,221,4655
CCC_2014B,115,5330
DDD_2013J,119,5991
AAA_2014J,31,3612
CCC_2014J,248,1722
BBB_2014B,170,1017
BBB_2014J,109,11614
FFF_2013J,171,25711
BBB_2014B,141,1922
EEE_2014B,179,1193
EEE_2014B,157,1872
BBB_2014J,28,5809
CCC_2014J,229,10614
GGG_2014J,72,1727
AAA_2013J,213,3103
EEE_2014J,109,3865
DDD_2013B,32,8252
FFF_2013J,233,48401
DDD_2013J,-3,9839
EEE_2013J,33,11433
DDD_2014B,56,2297
BBB_2014B,54,4507
EEE_2014J,54,5556
EEE_2014B,169,1484
FFF_2014B,135,12955
CCC_2014J,181,3896
EEE_2014J,66,13369
GGG_2013J,208,2744
EEE_2014J,132,3133
AAA_2014J,97,1475
FFF_2014J,173,12271
EEE_2014B,167,1598
FFF_2013J,85,12052
DDD_2014J,-23,5223
FFF_2013J,176,9230
BBB_2014B,5,6053
BBB_2014B,136,1992
CCC_2014J,9,25596
BBB_2013B,156,6596
DDD_2013B,209,2734
EEE_2014J,39,6061
BBB_2013J,53,10296
EEE_2014J,40,6033
CCC_2014B,158,4086
EEE_2014J,48,5784
FFF_2013J,137,18619
CCC_2014B,143,4527
DDD_2014B,77,1633
FFF_2013J,95,36325
DDD_2013B,214,2592
EEE_2014B,159,1817
DDD_2013J,202,3472
BBB_2014J,95,11864
FFF_2013J,211,16113
BBB_2013B,-9,11609
AAA_2013J,235,2609
GGG_2013J,-6,1229
BBB_2013B,47,9869
EEE_2013J,70,2156
FFF_2013J,101,19515
AAA_2014J,50,3142
AAA_2013J,220,3085
GGG_2014B,61,1634
BBB_2014J,-3,6729
BBB_2014B,89,3372
FFF_2013B,51,20583
BBB_2013B,219,4551
DDD_2013J,115,6019
EEE_2014B,156,1942
BBB_2014B,43,4802
FFF_2014B,50,23579
BBB_2013B,11,11019
EEE_2014B,181,1228
DDD_2013B,52,15609
DDD_2014J,146,7984
EEE_2014B,113,3335
DDD_2013B,33,8003
DDD_2014J,71,2115
GGG_2013J,-11,1416
FFF_2013J,175,9061
FFF_2014B,119,5077
BBB_2014B,123,2338
EEE_2014B,172,1496
FFF_2013B,156,17362
GGG_2014J,93,1184
FFF_2014J,157,20784
EEE_2014B,176,1368
EEE_2014J,183,1650
EEE_2013J,85,1713
EEE_2014J,110,3911
CCC_2014B,98,5994
CCC_2014B,159,4102
DDD_2013B,216,2344
EEE_2014J,108,3969
GGG_2014B,58,1774
BBB_2014B,122,2268
DDD_2014J,-11,4755
DDD_2013B,197,3016
CCC_2014B,172,3803
DDD_2013J,116,6037
EEE_2014B,165,1751
GGG_2014B,222,4890
GGG_2013J,-8,1357
BBB_2014B,101,2927
CCC_2014B,186,3380
AAA_2014J,45,3227
EEE_2014J,180,1788
EEE_2014B,126,2952
DDD_2013J,236,2328
FFF_2014B,111,5383
GGG_2013J,-13,1522
EEE_2014J,28,6489
EEE_2013J,147,8015
FFF_2013J,62,12614
GGG_2014J,70,1936
GGG_2014J,2,4042
EEE_2013J,134,8407
BBB_2013J,80,1117
AAA_2014J,91,1789
FFF_2014B,228,1741
GGG_2013J,-1,1164
BBB_2013B,8,11048
BBB_2014B,48,4589
FFF_2013J,9,38851
EEE_2014J,182,1762
GGG_2013J,-10,1451
BBB_2014B,138,1812
AAA_2013J,214,3235
CCC_2014J,245,2011
FFF_2014J,224,18798
CCC_2014B,231,1929
DDD_2014B,57,2125
DDD_2014B,226,5078
FFF_2014B,208,10597
EEE_2014B,108,3535
GGG_2014J,97,1136
EEE_2014B,1,6846
EEE_2014J,26,6575
EEE_2014B,173,1514
BBB_2014B,171,1708
FFF_2014B,87,14109
EEE_2014B,61,4021
FFF_2014B,144,12340
AAA_2014J,30,3887
EEE_2014B,24,5158
GGG_2013J,21,1036
FFF_2014J,247,1453
GGG_2014B,97,1153
BBB_2013B,222,5348
DDD_2013B,126,5532
AAA_2014J,11,4478
DDD_2013B,212,2888
FFF_2014B,198,10682
GGG_2013J,-15,2165
BBB_2014B,178,1518
BBB_2013J,205,6394
FFF_2013B,182,8193
FFF_2014J,49,23982
DDD_2013J,201,3727
BBB_2013J,70,2401
FFF_2014B,53,15194
GGG_2014B,93,1307
CCC_2014B,137,37174
CCC_2014B,236,1349
FFF_2014J,148,20962
FFF_2014J,21,33092
AAA_2014J,103,1658
CCC_2014J,34,8109
BBB_2014J,26,6752
FFF_2014J,208,19078
FFF_2014B,-17,9183
DDD_2014J,219,6110
FFF_2013J,218,23997
EEE_2014J,99,3349
AAA_2013J,219,3261
BBB_2014B,176,1490
AAA_2014J,5,4590
FFF_2014B,179,11320
CCC_2014J,180,3685
DDD_2014J,194,6968
FFF_2013B,141,17705
FFF_2013J,213,24169
FFF_2014B,217,10133
GGG_2013J,198,3812
AAA_2014J,8,4480
AAA_2014J,10,4419
AAA_2014J,94,1819
CCC_2014J,32,16449
AAA_2014J,44,3372
CCC_2014B,108,5396
CCC_2014J,6,17246
AAA_2014J,4,4615
FFF_2014J,185,11642
DDD_2013B,11,9139
CCC_2014B,38,7540
GGG_2013J,5,1627
DDD_2013J,199,3814
BBB_2014B,146,2460
DDD_2013J,-4,10097
EEE_2014B,161,1000
FFF_2014B,112,5255
BBB_2013J,18,12157
EEE_2014B,64,4009
GGG_2014B,88,1543
CCC_2014J,246,1593
AAA_2014J,93,1885
FFF_2013J,14,30388
DDD_2013B,132,5397
BBB_2014J,197,9589
DDD_2014B,92,1420
FFF_2013J,103,19205
EEE_2014B,4,5917
GGG_2014J,117,1157
GGG_2013J,219,3212
BBB_2014J,19,6793
AAA_2014J,99,1876
DDD_2014B,84,1490
GGG_2014J,118,1137
CCC_2014J,176,3863
CCC_2014J,249,1600
FFF_2014J,97,14164
FFF_2013J,-14,6434
GGG_2013J,22,1139
BBB_2013J,77,2037
AAA_2013J,226,3130
GGG_2014B,94,1385
GGG_2014B,82,1754
DDD_2014B,62,2200
DDD_2013J,7,9621
DDD_2014J,70,2454
EEE_2014B,149,9593
GGG_2013J,15,1364
CCC_2014J,111,5859
AAA_2014J,54,3253
GGG_2013J,18,1275
CCC_2014J,182,3662
DDD_2014J,110,9397
BBB_2014B,74,4620
CCC_2014J,94,6379
FFF_2013B,206,23728
GGG_2014B,96,1343
CCC_2014B,207,26953
GGG_2013J,12,1478
BBB_2013B,15,11667
CCC_2014B,94,5877
DDD_2013B,44,7917
FFF_2014B,2,24829
BBB_2014B,182,1277
FFF_2013B,105,10495
BBB_2013B,187,6349
EEE_2014B,50,4506
FFF_2014J,248,1349
GGG_2014B,106,1048
BBB_2014B,165,1823
CCC_2014B,156,3943
FFF_2014J,104,14000
FFF_2014J,254,1155
FFF_2014J,19,33008
BBB_2014J,112,3965
EEE_2014J,49,5030
BBB_2014B,93,3935
DDD_2013J,153,5141
GGG_2014J,114,1320
FFF_2014B,118,4889
BBB_2013B,123,8230
GGG_2013J,7,1664
GGG_2014B,89,1594
DDD_2014J,-8,4913
DDD_2013J,170,4609
BBB_2014J,2,15470
EEE_2013J,9,11528
GGG_2013J,26,1084
DDD_2014B,-6,4366
FFF_2014B,26,15951
GGG_2014J,116,1275
GGG_2014B,103,1172
DDD_2013J,200,3690
BBB_2014B,16,6347
EEE_2014B,52,4463
BBB_2014J,148,10947
BBB_2014B,173,1476
EEE_2014J,111,3139
FFF_2013J,89,19705
BBB_2013J,16,12073
DDD_2014J,79,2189
BBB_2014B,147,2294
DDD_2013B,-5,9505
BBB_2014J,83,4789
AAA_2013J,243,2595
DDD_2013B,46,7912
DDD_2013B,208,2897
BBB_2014J,-2,7422
BBB_2013J,94,9661
BBB_2013J,79,1943
DDD_2014B,91,1329
EEE_2013J,80,1168
EEE_2013J,192,5888
AAA_2014J,106,1606
GGG_2014B,80,1918
EEE_2013J,-8,3892
FFF_2013B,140,17659
DDD_2013J,155,5056
EEE_2013J,155,15272
FFF_2013B,39,20558
DDD_2014B,90,1693
CCC_2014B,232,1240
EEE_2014B,160,1208
DDD_2013B,215,3040
CCC_2014B,11,16293
EEE_2014B,109,2785
CCC_2014J,175,3507
CCC_2014J,56,7200
CCC_2014B,220,9804
BBB_2014B,174,1366
FFF_2013B,70,11391
GGG_2013J,214,2996
CCC_2014J,-1,8955
FFF_2014J,68,14963
FFF_2014B,126,12658
FFF_2013J,21,29823
BBB_2014B,172,1446
CCC_2014B,138,4149
FFF_2014B,214,9926
GGG_2013J,213,3041
DDD_2013B,113,6210
BBB_2014B,17,6248
EEE_2014J,165,26164
FFF_2014J,81,6378
CCC_2014B,120,4690
BBB_2014B,113,3286
DDD_2013J,85,7554
DDD_2014J,5,13011
CCC_2014B,16,32470
BBB_2014B,142,2401
GGG_2013J,-3,1571
GGG_2014J,109,1073
FFF_2013J,152,25790
EEE_2014J,128,10904
GGG_2013J,-9,1760
CCC_2014B,103,5306
CCC_2014B,109,5119
CCC_2014B,183,2825
DDD_2013B,147,5211
FFF_2013J,112,10667
DDD_2014B,23,12033
BBB_2014J,93,12500
DDD_2014J,121,9497
FFF_2013B,0,21823
CCC_2014B,116,4909
FFF_2014J,-6,9103
DDD_2013J,37,9117
BBB_2014J,126,3291
CCC_2014B,144,4038
DDD_2014J,56,3314
CCC_2014B,165,3385
FFF_2014B,136,12413
CCC_2014J,250,1242
AAA_2014J,95,2047
CCC_2014J,55,7275
GGG_2014J,102,1328
BBB_2014B,31,5752
GGG_2014J,95,1546
AAA_2014J,119,1308
DDD_2014J,84,2418
EEE_2013J,77,1403
GGG_2014J,110,1089
BBB_2013B,51,10357
FFF_2013B,200,15661
GGG_2014B,74,1704
BBB_2013B,89,9175
BBB_2014B,143,2286
BBB_2014B,164,1635
CCC_2014B,97,5461
FFF_2014B,197,10526
GGG_2014J,101,1378
DDD_2014B,76,2178
FFF_2013J,148,17794
BBB_2014J,22,6562
EEE_2014B,51,4662
FFF_2013B,20,21254
GGG_2013J,6,1356
FFF_2014J,245,1374
CCC_2014J,204,10817
DDD_2013B,169,4500
EEE_2013J,84,1158
AAA_2014J,105,1771
EEE_2014B,111,2796
EEE_2014J,27,5904
GGG_2013J,13,1146
